Species,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Arabica,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42,0.12,0,0.0,0,110.0,110.0,110.0
Arabica,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,7.42,81.42,0.12,0,0.0,0,1422.0,1422.0,1422.0
Arabica,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,7.42,81.42,0.0,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,7.08,81.42,0.1,0,0.0,6,1550.0,1550.0,1550.0
Arabica,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.33,81.42,0.0,1,0.0,1,1550.0,1550.0,1550.0
Arabica,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.25,81.42,0.1,1,0.0,5,,,
Arabica,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,7.08,81.42,0.12,0,0.0,4,1310.64,1310.64,1310.64
Arabica,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.58,81.42,0.13,1,0.0,8,763.0,763.0,763.0
Arabica,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,7.25,81.42,0.13,0,0.0,1,1100.0,1100.0,1100.0
Arabica,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42,0.11,0,0.0,0,1750.0,1750.0,1750.0
Arabica,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,7.33,81.42,0.16,0,0.0,2,1880.0,1880.0,1880.0
Arabica,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,6.92,81.42,0.01,0,0.0,10,,,
Arabica,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,7.25,81.33,0.0,0,0.0,0,,,
Arabica,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,7.33,81.33,0.11,0,2.0,3,1500.0,1500.0,1500.0
Arabica,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,7.17,81.33,0.12,0,2.0,0,1130.0,1130.0,1130.0
Arabica,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.33,81.33,0.11,0,0.0,14,1100.0,1100.0,1100.0
Arabica,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,7.42,81.33,0.09,0,0.0,4,1350.0,1350.0,1350.0
Arabica,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,7.42,81.33,0.12,0,0.0,6,1200.0,1200.0,1200.0
Arabica,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,7.33,81.33,0.14,0,0.0,3,1400.0,1400.0,1400.0
Arabica,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,81.33,0.13,0,0.0,1,1200.0,1200.0,1200.0
Arabica,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,7.33,81.33,0.12,0,0.0,3,1450.0,1450.0,1450.0
Arabica,7.58,7.42,7.25,7.33,7.25,7.25,10.0,10.0,10.0,7.25,81.33,0.13,4,0.0,13,1800.0,1800.0,1800.0
Arabica,7.33,7.25,7.17,7.42,7.58,7.33,10.0,10.0,10.0,7.25,81.33,0.12,0,0.0,4,1000.0,1000.0,1000.0
Arabica,7.5,7.58,7.5,7.5,7.75,7.83,9.33,9.33,9.33,7.58,81.33,0.11,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.83,7.75,7.67,7.83,7.83,7.75,9.33,10.0,10.0,5.25,81.25,0.12,0,0.0,0,680.0,680.0,680.0
Arabica,7.17,7.42,7.17,7.08,6.92,8.17,10.0,10.0,10.0,7.33,81.25,0.0,0,0.0,1,1.0,1.0,1.0
Arabica,7.08,7.5,7.33,7.17,7.42,7.25,10.0,10.0,10.0,7.5,81.25,0.1,0,0.0,4,1100.0,1100.0,1100.0
Arabica,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,7.42,81.25,0.12,0,0.0,1,1400.0,1400.0,1400.0
Arabica,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.33,81.25,0.09,0,0.0,2,1700.0,1700.0,1700.0
Arabica,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,7.42,81.25,0.13,0,0.0,5,1700.0,1700.0,1700.0
Arabica,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,81.25,0.11,0,0.0,0,650.0,650.0,650.0
Arabica,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,7.08,81.25,0.11,0,0.0,4,1524.0,1524.0,1524.0
Arabica,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,7.5,81.25,0.12,0,0.0,1,1500.0,1500.0,1500.0
Arabica,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,7.25,81.17,0.09,0,0.0,7,1200.0,1200.0,1200.0
Arabica,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,7.17,81.17,0.12,0,0.0,2,100.0,2000.0,1050.0
Arabica,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,7.17,81.17,0.12,0,0.0,10,1200.0,1200.0,1200.0
Arabica,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,7.42,81.17,0.11,0,0.0,0,1200.0,1400.0,1300.0
Arabica,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.17,0.13,0,0.0,1,1450.0,1450.0,1450.0
Arabica,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,7.42,81.17,0.12,0,0.0,0,1400.0,1500.0,1450.0
Arabica,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,7.25,81.17,0.0,0,0.0,4,1200.0,1200.0,1200.0
Arabica,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,7.33,81.17,0.12,0,0.0,2,1550.0,1550.0,1550.0
Arabica,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,7.25,81.17,0.12,0,0.0,12,990.0,1000.0,995.0
Arabica,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,7.25,81.17,0.11,0,0.0,3,1200.0,1400.0,1300.0
Arabica,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,7.17,81.17,0.11,0,0.0,3,,,
Arabica,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,7.08,81.17,0.13,3,0.0,7,1800.0,1800.0,1800.0
Arabica,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,7.25,81.17,0.12,0,0.0,4,1450.0,1450.0,1450.0
Arabica,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,7.08,81.17,0.12,0,0.0,1,1000.0,1000.0,1000.0
Arabica,7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,7.75,81.17,0.04,3,0.0,0,,,
Arabica,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,7.25,81.08,0.11,0,0.0,1,,,
Arabica,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,7.33,81.08,0.11,5,0.0,8,695.0,695.0,695.0
Arabica,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.0,81.08,0.11,0,0.0,1,1100.0,1100.0,1100.0
Arabica,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,7.17,81.08,0.0,0,0.0,0,1706.88,1706.88,1706.88
Arabica,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,7.17,81.08,0.13,0,0.0,2,1456.0,1456.0,1456.0
Arabica,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,7.17,81.08,0.13,0,0.0,0,1500.0,1500.0,1500.0
Arabica,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,8.5,81.08,0.0,0,0.0,0,853.44,853.44,853.44
Arabica,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,7.25,81.08,0.13,5,0.0,16,1650.0,1650.0,1650.0
Arabica,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,7.08,81.08,0.12,0,0.0,2,1300.0,1300.0,1300.0
Arabica,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,7.25,81.08,0.11,0,0.0,5,1642.0,1642.0,1642.0
Arabica,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,7.25,81.08,0.1,0,0.0,1,1200.0,1200.0,1200.0
Arabica,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,7.33,81.08,0.06,0,0.0,0,,,
Arabica,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,7.33,81.0,0.11,0,6.0,9,,,
Arabica,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,7.25,81.0,0.0,0,2.0,6,1450.0,1450.0,1450.0
Arabica,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,7.17,81.0,0.11,0,2.0,3,,,
Arabica,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,7.25,81.0,0.09,0,0.0,8,3280.0,3280.0,3280.0
Arabica,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,7.75,81.0,0.0,0,4.0,4,1600.0,1600.0,1600.0
Arabica,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,81.0,0.11,0,0.0,1,1219.2,1219.2,1219.2
Arabica,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,7.33,81.0,0.12,0,0.0,0,758.0,758.0,758.0
Arabica,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,7.33,81.0,0.12,0,0.0,1,1350.0,1350.0,1350.0
Arabica,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,7.75,81.0,0.12,0,0.0,0,,,
Arabica,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,7.33,81.0,0.12,0,0.0,5,1525.0,1525.0,1525.0
Arabica,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.42,81.0,0.12,0,0.0,3,1700.0,1700.0,1700.0
Arabica,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.25,81.0,0.11,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,7.17,81.0,0.0,0,0.0,3,800.0,800.0,800.0
Arabica,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.0,0.12,0,0.0,12,950.0,950.0,950.0
Arabica,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,7.5,81.0,0.0,0,0.0,8,1100.0,1100.0,1100.0
Arabica,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.92,0.0,0,0.0,0,200.0,200.0,200.0
Arabica,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,7.5,80.92,0.1,0,0.0,2,1901.0,1901.0,1901.0
Arabica,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,5.42,80.92,0.11,0,0.0,3,1600.0,1600.0,1600.0
Arabica,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,7.33,80.92,0.11,0,0.0,11,1100.0,1100.0,1100.0
Arabica,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,7.42,80.92,0.0,0,0.0,5,1066.8,1066.8,1066.8
Arabica,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,7.25,80.92,0.1,2,0.0,5,,,
Arabica,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,7.25,80.92,0.12,0,0.0,0,1700.0,1700.0,1700.0
Arabica,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,7.25,80.92,0.12,0,0.0,8,1200.0,1200.0,1200.0
Arabica,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,6.75,80.92,0.09,0,0.0,0,550.0,550.0,550.0
Arabica,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,7.33,80.92,0.1,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,7.33,80.92,0.1,1,0.0,3,700.0,1400.0,1050.0
Arabica,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,7.08,80.92,0.12,2,0.0,5,1524.0,1524.0,1524.0
Arabica,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,0,0.0,0,900.0,900.0,900.0
Arabica,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,7.17,80.92,0.11,0,0.0,0,688.0,688.0,688.0
Arabica,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,7.25,80.92,0.11,0,0.0,0,300.0,300.0,300.0
Arabica,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,7.0,80.92,0.13,0,0.0,12,1186.0,1186.0,1186.0
Arabica,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,6.83,80.92,0.0,0,0.0,0,,,
Arabica,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,7.33,80.83,0.0,0,0.0,0,1300.0,1300.0,1300.0
Arabica,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,7.08,80.83,0.11,0,0.0,1,1200.0,1200.0,1200.0
Arabica,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,7.33,80.83,0.13,0,0.0,7,1210.0,1210.0,1210.0
Arabica,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.83,0.11,0,0.0,3,1100.0,1100.0,1100.0
Arabica,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.83,0.13,0,0.0,1,100.0,100.0,100.0
Arabica,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,7.0,80.83,0.1,2,0.0,0,,,
Arabica,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,7.33,80.83,0.01,0,0.0,1,1800.0,1800.0,1800.0
Arabica,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,7.25,80.75,0.0,0,0.0,1,,,
Arabica,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,7.17,80.75,0.0,0,0.0,2,3825.0,3825.0,3825.0
Arabica,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,7.17,80.75,0.12,0,0.0,1,1658.112,1755.648,1706.88
Arabica,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,5,110000.0,110000.0,110000.0
Arabica,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,0.11,0,0.0,2,1450.0,1450.0,1450.0
Arabica,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,7.17,80.75,0.11,1,0.0,4,1680.0,1680.0,1680.0
Arabica,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,0.09,0,0.0,2,1350.0,1350.0,1350.0
Arabica,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,0.13,0,0.0,1,1450.0,1450.0,1450.0
Arabica,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,0.11,0,0.0,0,1300.0,1300.0,1300.0
Arabica,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,0.11,0,0.0,2,1200.0,1200.0,1200.0
Arabica,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,0,1000.0,1000.0,1000.0
Arabica,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,0.13,0,0.0,6,,,
Arabica,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,0.0,0,0.0,1,,,
Arabica,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,0.13,0,0.0,1,1200.0,1500.0,1350.0
Arabica,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,0.11,0,0.0,0,1500.0,1500.0,1500.0
Arabica,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,0.11,0,0.0,4,185.0,185.0,185.0
Arabica,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,0.12,0,0.0,1,990.0,1000.0,995.0
Arabica,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,0.12,0,0.0,4,1200.0,1200.0,1200.0
Arabica,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67,0.0,0,0.0,1,1550.0,1550.0,1550.0
Arabica,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,0.12,0,0.0,5,1550.0,1550.0,1550.0
Arabica,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,0.11,0,0.0,2,,,
Arabica,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,0.11,0,0.0,3,,,
Arabica,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67,0.18,0,0.0,2,,,
Arabica,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,80.58,0.11,0,0.0,7,,,
Arabica,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,80.58,0.11,0,1.0,0,,,
Arabica,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,0.12,0,0.0,1,1400.0,1400.0,1400.0
Arabica,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,0.0,0,0.0,3,1200.0,1200.0,1200.0
Arabica,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,0,0.0,5,1400.0,1400.0,1400.0
Arabica,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,0.11,0,0.0,5,1383.792,1383.792,1383.792
Arabica,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0.0,0,0.0,0,,,
Arabica,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,0,0.0,2,,,
Arabica,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,0.0,0,0.0,0,50.0,50.0,50.0
Arabica,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.1,0,0.0,4,1500.0,1500.0,1500.0
Arabica,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,0.11,0,0.0,5,1650.0,1650.0,1650.0
Arabica,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.12,0,0.0,0,280.0,280.0,280.0
Arabica,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,0.11,0,0.0,3,1250.0,1250.0,1250.0
Arabica,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,0.0,0,0.0,2,3800.0,3800.0,3800.0
Arabica,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,0.11,0,0.0,3,1219.2,1219.2,1219.2
Arabica,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5,0.1,0,0.0,10,1250.0,1250.0,1250.0
Arabica,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,0.11,1,0.0,0,,,
Arabica,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,0.12,1,0.0,1,1859.28,1859.28,1859.28
Arabica,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5,0.15,0,0.0,1,1450.0,1450.0,1450.0
Arabica,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,0,0.0,0,1450.0,1450.0,1450.0
Arabica,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0,0.0,0,600.0,600.0,600.0
Arabica,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0,0.0,1,1450.0,1450.0,1450.0
Arabica,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0,0.0,14,1700.0,1700.0,1700.0
Arabica,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,0.11,0,0.0,0,600.0,600.0,600.0
Arabica,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,2,0.0,4,1050.0,1050.0,1050.0
Arabica,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,4,0.0,16,1550.0,1550.0,1550.0
Arabica,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,0,0.0,0,1700.0,1700.0,1700.0
Arabica,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,0,0.0,5,1700.0,1700.0,1700.0
Arabica,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,0,0.0,5,,,
Arabica,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,0,0.0,0,600.0,600.0,600.0
Arabica,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,1,0.0,4,1310.64,1310.64,1310.64
Arabica,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,0,0.0,21,940.0,940.0,940.0
Arabica,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,5,0.0,7,,,
Arabica,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,0,0.0,1,,,
Arabica,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0,1.0,1,995.0,995.0,995.0
Arabica,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,0,0.0,4,1400.0,1400.0,1400.0
Arabica,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,0,0.0,2,1600.0,1600.0,1600.0
Arabica,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,1,0.0,26,914.4,914.4,914.4
Arabica,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,0,0.0,1,4287.0,4287.0,4287.0
Arabica,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,0,0.0,2,900.0,900.0,900.0
Arabica,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,4,0.0,13,,,
Arabica,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,0,0.0,0,,,
Arabica,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,0,0.0,0,700.0,700.0,700.0
Arabica,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,1,0.0,12,1400.0,1400.0,1400.0
Arabica,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,2,0.0,8,808.0,808.0,808.0
Arabica,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,0,0.0,2,1550.0,1550.0,1550.0
Arabica,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,2,1100.0,1275.0,1187.5
Arabica,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,0,0.0,0,1400.0,1400.0,1400.0
Arabica,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,0,0.0,2,1310.64,1310.64,1310.64
Arabica,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,0,0.0,2,1250.0,1250.0,1250.0
Arabica,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,1,0.0,2,1550.0,1550.0,1550.0
Arabica,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,0,0.0,12,1000.0,1000.0,1000.0
Arabica,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,5,1310.64,1310.64,1310.64
Arabica,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,12,0.0,1,,,
Arabica,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,0,0.0,5,1100.0,1100.0,1100.0
Arabica,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,0,0.0,0,850.0,850.0,850.0
Arabica,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,0,0.0,4,,,
Arabica,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,200.0,200.0,200.0
Arabica,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,150.0,150.0,150.0
Arabica,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0,0.0,0,250.0,250.0,250.0
Arabica,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,0,0.0,0,1300.0,1300.0,1300.0
Arabica,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,1,0.0,17,1300.0,1300.0,1300.0
Arabica,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,0.1,0,0.0,5,1250.0,1250.0,1250.0
Arabica,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,0.0,0,0.0,4,3845.0,3845.0,3845.0
Arabica,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,0.0,0,0.0,2,1300.0,1500.0,1400.0
Arabica,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,0.11,0,0.0,0,250.0,250.0,250.0
